WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure,Estado,Estado_detallado
DEEPWATER-W22D0A,2020-01-01 19:45:03,,3756.8999,52.900002,319.39999,243.89999,304.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 19:56:53,,3953.7998,54.900002,311.59998,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 19:57:04,,3793.3997,64.0,1111.9,222.39999,330.39999,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 20:02:47,,3726.3999,54.900002,1075.2,225.0,318.60001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 20:05:03,,3751.6001,52.900002,319.39999,243.89999,305.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 20:08:45,,3676.8999,59.5,385.49997,233.8,255.89999,,0.0,,,,Operativo,Degradación ⚠️
DEEPWATER-ROJ53V,2020-01-01 20:22:46,,3782.9998,48.5,238.2,220.3,243.29999,,0.10006786,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 20:22:47,,3728.2998,54.900002,1075.6,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 20:24:46,,3783.2998,48.400002,237.3,220.3,243.70001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 20:37:04,,3792.7998,64.099998,1112.2,222.39999,330.79999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 20:38:53,,3952.3,54.900002,311.59998,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 20:42:47,,3726.8,54.900002,1075.2999,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 20:44:46,,3778.5999,48.5,220.29999,220.10001,250.3,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 20:45:03,,3753.2,53.0,319.49997,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 20:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 20:56:53,,3952.5999,54.900002,311.5,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 20:57:04,,3792.5999,64.099998,1112.2,222.39999,330.79999,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 21:02:47,,3730.5999,55.0,1075.3999,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 21:04:46,,3778.3,48.400002,220.59999,220.3,254.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 21:05:03,,3756.2,52.900002,319.49997,243.70001,304.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 21:08:45,,3682.3999,59.5,383.5,233.8,256.30002,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-01 21:17:04,,3793.3997,64.0,1112.1,222.39999,330.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 21:22:47,,3729.5999,55.0,1075.3999,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 21:24:46,,3783.4998,48.5,234.09999,220.3,243.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 21:25:03,,3756.2998,52.900002,319.39999,243.89999,305.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 21:28:45,,3694.8999,59.5,383.19998,233.8,255.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 21:37:04,,3792.7998,64.099998,1112.1,222.39999,330.39999,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 21:42:47,,3726.5,54.900002,1075.2,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 21:44:46,,3777.1001,48.5,223.10001,220.10001,252.5,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 21:45:03,,3757.2998,53.0,319.49997,243.70001,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 21:48:45,,3700.5,59.5,383.19998,233.8,256.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 21:56:53,,3963.8999,54.900002,311.69998,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 22:02:47,,3724.4998,54.900002,1075.0,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 22:04:46,,3777.3999,48.5,227.2,220.3,248.39999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 22:05:03,,3752.0,53.0,319.39999,244.0,304.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 22:08:45,,3700.2,59.5,383.09998,233.8,255.7,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 22:10:46,,3782.7998,48.400002,240.39999,220.3,245.09999,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 22:17:04,,3792.3999,64.099998,1112.1,222.39999,330.60001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 22:17:53,,3953.0999,54.900002,311.69998,247.79999,284.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 22:22:47,,3727.2,54.900002,1074.7,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 22:24:46,,3779.5,48.400002,224.7,220.3,246.7,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 22:38:53,,3952.8,54.900002,311.5,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 22:42:47,,3730.7998,55.0,1075.0,225.0,318.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 22:44:46,,3777.8,48.299999,219.5,220.10001,254.3,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 22:45:03,,3754.7,52.900002,319.49997,243.70001,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 22:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 22:56:53,,3965.3999,55.0,311.99997,247.79999,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 22:57:04,,3792.5999,64.0,1112.1,222.39999,330.79999,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 23:02:47,,3744.3999,54.900002,1077.3999,225.0,318.69998,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 23:04:46,,3791.0999,48.400002,235.79999,220.5,244.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 23:05:03,,3756.2998,52.900002,319.49997,243.89999,305.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-01 23:08:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 23:17:04,,3791.9998,64.099998,1112.0,222.39999,330.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 23:17:53,,3966.3997,55.0,312.20001,247.60001,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 23:22:47,,3725.2,55.0,1075.9999,225.0,318.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 23:24:46,,3779.0999,48.400002,225.5,220.3,248.0,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 23:25:03,,3756.9998,52.900002,319.49997,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 23:37:04,,3791.8999,64.099998,1112.0,222.39999,330.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 23:38:53,,3962.2998,54.900002,312.39999,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-01 23:42:47,,3735.5,54.900002,1075.5,225.0,318.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-01 23:44:46,,3778.0,48.400002,221.59999,220.5,254.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-01 23:45:03,,3757.3999,52.900002,319.49997,243.89999,304.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-01 23:57:04,,3792.2998,64.0,1112.0,222.39999,330.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-01 23:58:53,,3952.3,54.900002,312.39999,247.79999,284.20001,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 00:02:47,,3726.7,55.0,1075.2999,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 00:04:46,,3782.8999,48.400002,237.3,220.3,243.70001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 00:05:03,,3751.3,52.900002,319.60001,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 00:08:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 00:17:04,,3791.8999,64.0,1111.7999,222.39999,330.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 00:17:53,,3951.7,54.900002,312.20001,248.0,284.40002000000004,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 00:22:47,,3723.9998,55.0,1074.6,225.0,319.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 00:25:03,,3751.3,53.0,319.60001,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 00:37:04,,3791.8999,64.0,1112.1,222.39999,330.79999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 00:38:53,,3949.3997,55.0,312.10001,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 00:42:47,,3736.5,55.0,1075.2999,225.0,318.60001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 00:44:46,,3779.5999,48.400002,221.7,220.3,253.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 00:45:03,,3751.7,53.0,319.49997,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 00:46:46,,,38.0,,,,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 00:49:46,,3781.0,48.400002,233.39999,220.3,246.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 00:56:53,,3949.8999,54.900002,311.79999,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 00:57:04,,3791.9998,64.199997,1112.0,222.39999,330.79999,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 01:02:47,,3723.6997,54.900002,1075.5,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 01:04:46,,3784.5999,48.400002,232.09999,220.3,245.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 01:05:03,,3753.8,52.900002,319.60001,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 01:08:45,,3672.5999,59.5,388.19998,233.8,256.10001,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 01:17:04,,3791.9998,64.099998,1111.9,222.39999,331.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 01:22:47,,3727.7,54.900002,1074.6,225.0,319.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 01:24:46,,3778.8999,48.400002,224.49998,220.10001,253.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 01:25:03,,3755.5999,53.0,319.49997,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 01:37:04,,3792.9998,64.0,1112.1,222.39999,331.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 01:38:53,,3948.2998,54.900002,311.29999,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 01:42:47,,3727.7,54.900002,1075.0,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 01:44:46,,3788.3999,48.5,238.89999,220.3,244.8,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 01:45:03,,3756.2,53.0,319.49997,243.89999,305.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 01:46:46,,3782.7,48.5,241.09999,220.3,244.0,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 01:57:04,,3793.0999,64.099998,1112.2,222.39999,331.29999,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 01:58:53,,3953.7998,54.900002,311.0,247.79999,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 02:02:47,,3733.0999,55.0,1075.1,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 02:04:46,,3778.3,48.400002,226.7,220.3,248.39999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 02:05:03,,3756.8999,52.900002,319.49997,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 02:08:45,,3698.8,59.5,386.70001,233.8,255.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 02:17:04,,3793.5999,64.0,1112.2,222.39999,331.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 02:17:53,,3966.5999,55.0,311.20001,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 02:22:47,,3736.5999,54.900002,1075.7,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 02:24:46,,3778.5,48.400002,223.60001,220.3,255.2,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 02:25:03,,3751.2,53.0,319.49997,243.89999,305.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 02:28:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 02:37:04,,3793.6997,64.099998,1112.0,222.39999,331.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 02:38:53,,3966.0999,55.0,311.20001,248.0,284.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 02:42:47,,3733.3,54.900002,1076.3,225.0,319.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 02:43:46,,3781.5999,48.400002,241.59999,220.3,243.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 02:44:46,,3782.0999,48.400002,241.59999,,243.5,,,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 02:45:03,,3751.2,53.0,319.79999,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 02:46:46,,3781.5999,48.5,239.5,220.3,243.29999,,0.20013572,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 02:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 02:56:53,,3965.9998,55.0,311.59998,248.0,284.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 02:57:04,,3793.6997,64.0,1112.2,222.39999,331.5,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 03:02:47,,3722.2,54.900002,1075.0,225.0,319.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 03:04:46,,3778.5,48.5,225.19998,220.10001,250.3,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 03:05:03,,3752.8999,52.900002,319.79999,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 03:08:45,,3696.0999,59.5,388.89999,233.60001,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 03:17:04,,3793.9001,64.0,1112.2999,222.39999,331.20001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 03:17:53,,3959.6001,54.900002,311.79999,248.0,284.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 03:22:47,,3736.5999,55.0,1075.6,225.0,319.30002,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 03:24:46,,3779.5,48.400002,222.79999,220.3,256.79999,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 03:25:03,,3755.2998,53.0,319.79999,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 03:34:46,,3782.3999,48.5,240.39999,220.5,244.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 03:37:04,,3794.6001,64.0,1112.3999,222.39999,331.29999,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 03:38:53,,3947.8999,54.900002,311.69998,248.0,284.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 03:40:46,,3781.2998,48.400002,237.49998,220.3,243.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 03:42:47,,3724.3997,55.0,1075.3999,225.0,319.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 03:44:46,,3782.3999,48.400002,234.09999,220.3,244.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 03:45:03,,3756.3999,52.900002,319.49997,243.89999,305.19998,,0.30020356,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 03:48:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 03:56:03,,326.89999,0.0,322.0,243.89999,300.60001,,0.30020356,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-02 03:56:53,,3948.7998,54.900002,311.5,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 04:02:47,,3730.2,55.0,1074.7999,225.0,319.30002,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 04:04:46,,3776.6001,48.5,224.99998,220.10001,253.39999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 04:05:03,,335.19998,0.0,329.69998,244.0,279.70001,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-3J5ZXG,2020-01-02 04:08:45,,3673.5,59.5,388.80002,233.60001,256.10001,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 04:17:04,,3794.5,64.0,1112.2999,222.39999,331.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 04:17:39,,3776.7,48.400002,222.99998,220.5,256.5,,0.10006786,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 04:17:48,,3776.7,48.400002,222.79999,220.5,255.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 04:17:53,,3948.5999,54.900002,311.20001,248.0,284.69998,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 04:22:47,,3729.7998,55.0,1075.8999,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 04:25:03,,351.79999,0.0,346.49997,244.2,255.60001,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 04:37:04,,3795.0,64.0,1112.2999,222.39999,331.20001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 04:38:53,,3947.2998,54.900002,310.89996,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 04:42:47,,3721.2998,55.0,1074.7999,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 04:44:46,,3778.2,48.5,226.39999,220.3,246.40001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 04:45:03,,368.60001,0.0,363.5,243.29999,247.60001,,0.10006786,,,,Operativo,Degradación ⚠️
DEEPWATER-3J5ZXG,2020-01-02 04:48:45,,3680.6997,59.5,387.59998,233.60001,256.10001,,0.0,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 04:57:04,,3794.3,64.099998,1112.5,222.39999,331.20001,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 04:58:53,,3947.4998,54.900002,310.59998,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 05:02:47,,3734.6001,55.0,1074.7999,225.0,319.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 05:04:46,,3775.7998,48.400002,222.79999,220.10001,254.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 05:05:03,,385.60001,0.0,380.5,242.39999,244.39999,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-3J5ZXG,2020-01-02 05:08:45,,3700.3,59.5,387.39999,233.39999,256.30002,,0.0,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 05:17:04,,3794.8,64.099998,1112.2999,222.39999,331.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 05:17:53,,3947.9998,55.0,310.69998,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 05:22:46,,3783.5999,48.5,240.59999,220.3,243.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 05:22:47,,3728.5999,54.900002,1075.3999,225.0,318.89999,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 05:24:46,,3780.2998,48.400002,240.2,,243.70001,,,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 05:25:03,,402.79999,0.0,397.5,241.7,243.0,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-ROJ53V,2020-01-02 05:25:46,,3779.5999,48.400002,239.39999,220.3,243.5,,0.20013572,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 05:29:03,,406.20001,0.0,400.89999,241.7,242.60001,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 05:37:04,,3795.3,64.0,1112.3999,222.39999,331.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 05:38:53,,3947.6997,55.0,310.5,248.20001,284.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 05:42:47,,3725.1001,55.0,1074.9,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 05:44:46,,3775.0999,48.400002,225.3,220.10001,249.3,,0.10006786,,,,Operativo,Otro
DEEPWATER-3J5ZXG,2020-01-02 05:48:45,,3697.3999,59.5,387.69998,233.8,255.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 05:56:53,,3945.7998,55.0,310.29999,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 05:57:04,,3795.3,64.099998,1112.2,222.39999,331.0,,0.30020356,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 06:02:47,,3731.8999,55.0,1075.0,225.0,319.10001,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 06:04:46,,3776.0999,48.5,222.60001,220.3,255.89999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 06:05:03,,437.0,0.0,431.59998,241.2,241.90001,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-3J5ZXG,2020-01-02 06:08:45,,3703.3999,59.5,388.49997,233.60001,256.10001,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 06:16:46,,3781.0999,48.400002,240.7,220.5,244.8,,0.10006786,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 06:17:04,,3795.1001,64.0,1112.1,222.39999,331.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 06:17:53,,3949.6001,54.900002,310.10001,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 06:22:47,,3735.5999,55.0,1075.5,225.0,318.89999,,0.40027145,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 06:24:46,,3779.3,48.400002,231.39999,220.3,244.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 06:25:03,,453.79999,0.0,448.79999,241.2,241.7,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-51ZYBC,2020-01-02 06:37:04,,3795.2,64.099998,1112.2999,222.39999,331.20001,,0.40027145,,,,Operativo,Otro
DEEPWATER-MECD2B,2020-01-02 06:38:53,,3948.2998,55.0,309.79999,248.0,284.69998,,0.20013572,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 06:42:47,,3724.2998,55.0,1075.5,225.0,319.10001,,0.30020356,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 06:44:46,,3777.2,48.400002,224.8,220.10001,252.29999,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 06:45:03,,470.89996,0.0,465.60001,241.0,241.7,,0.20013572,,,,Operativo,Degradación ⚠️
DEEPWATER-MECD2B,2020-01-02 06:56:53,,3945.7,55.0,309.59998,248.0,284.5,,0.30020356,,,,Operativo,Otro
DEEPWATER-51ZYBC,2020-01-02 06:57:04,,3795.0,64.099998,1112.2999,222.39999,331.0,,0.40027145,,,,Operativo,Otro
DEEPWATER-000XAR,2020-01-02 07:02:47,,3731.7998,55.0,1075.3999,225.0,318.89999,,0.20013572,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 07:04:46,,3777.7,48.400002,230.2,220.5,247.60001,,0.10006786,,,,Operativo,Otro
DEEPWATER-W22D0A,2020-01-02 07:05:03,,487.89999000000006,0.0,482.39999000000006,241.0,241.5,,0.0,,,,Operativo,Degradación ⚠️
DEEPWATER-3J5ZXG,2020-01-02 07:08:45,,,59.5,,,,,,,,,Operativo,Otro
DEEPWATER-ROJ53V,2020-01-02 07:16:46,,3781.0,48.5,236.39999,220.3,244.0,,0.10006786,,,,Operativo,Otro
